RANK,NAME,TGT_SHARE,G,REC,REC_YDS,Y/R,AIR,AIR/R,YAC,YAC/R,YACON,YACON/R,BRKTKL,TGT,RZ_TGT,REC_TD,RUS_ATT,RUS_YDS,RUS_TD,FL,FPTS,FPTS/G
151.0,J.J. Nelson,0.01,2.0,4.0,36.0,9.0,21.0,5.3,15.0,3.8,2.0,0.5,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,13.6,6.8
152.0,Deonte Harty,0.012,14.0,6.0,24.0,4.0,-13.0,-2.2,37.0,6.2,11.0,1.8,1.0,6.0,0.0,0.0,4.0,31.0,0.0,1.0,15.5,1.1
153.0,Braxton Berrios,0.027000000000000003,16.0,6.0,115.0,19.2,28.0,4.7,87.0,14.5,9.0,1.5,1.0,13.0,0.0,0.0,0.0,0.0,0.0,1.0,15.5,1.0
154.0,Robert Foster,0.037000000000000005,13.0,3.0,64.0,21.3,32.0,10.7,32.0,10.7,2.0,0.7,0.0,18.0,1.0,0.0,2.0,29.0,0.0,0.0,12.3,0.9
155.0,Christian Blake,0.037000000000000005,9.0,11.0,91.0,8.3,67.0,6.1,24.0,2.2,6.0,0.5,0.0,24.0,1.0,0.0,0.0,0.0,0.0,0.0,20.1,2.2
156.0,Antonio Callaway,0.028999999999999998,5.0,8.0,89.0,11.1,45.0,5.6,44.0,5.5,36.0,4.5,0.0,15.0,5.0,0.0,0.0,0.0,0.0,0.0,16.9,3.4
157.0,Damion Willis,0.027000000000000003,10.0,9.0,82.0,9.1,57.0,6.3,25.0,2.8,10.0,1.1,1.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,17.2,1.7
158.0,Trent Sherfield,0.025,16.0,4.0,80.0,20.0,70.0,17.5,10.0,2.5,2.0,0.5,0.0,13.0,3.0,0.0,0.0,0.0,0.0,0.0,12.0,0.8
159.0,KhaDarel Hodge,0.019,16.0,4.0,76.0,19.0,67.0,16.8,9.0,2.3,4.0,1.0,0.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,11.6,0.7
160.0,Riley Ridley,0.012,5.0,6.0,69.0,11.5,54.0,9.0,15.0,2.5,4.0,0.7,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,12.9,2.6
161.0,Chris Hogan,0.025,7.0,8.0,67.0,8.4,38.0,4.8,29.0,3.6,10.0,1.3,0.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,14.7,2.1
162.0,Tevin Jones,0.021,5.0,4.0,61.0,15.3,50.0,12.5,11.0,2.8,2.0,0.5,0.0,10.0,2.0,0.0,0.0,0.0,0.0,0.0,10.1,2.0
163.0,Chris Lacy,0.023,7.0,3.0,60.0,20.0,51.0,17.0,9.0,3.0,3.0,1.0,0.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,9.0,1.3
164.0,Andre Patton,0.03,13.0,6.0,56.0,9.3,28.0,4.7,28.0,4.7,7.0,1.2,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,11.6,0.9
165.0,DeAndrew White,0.015,10.0,4.0,51.0,12.8,23.0,5.8,28.0,7.0,6.0,1.5,0.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,9.1,0.9
166.0,Deontay Burnett,0.006999999999999999,2.0,2.0,48.0,24.0,42.0,21.0,6.0,3.0,1.0,0.5,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,6.8,3.4
167.0,Cedrick Wilson Jr.,0.017,6.0,5.0,46.0,9.2,35.0,7.0,11.0,2.2,2.0,0.4,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,9.6,1.6
168.0,Alexander Hollins,0.009000000000000001,5.0,2.0,46.0,23.0,40.0,20.0,6.0,3.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,6.6,1.3
169.0,Jason Moore Jr.,0.009000000000000001,10.0,2.0,43.0,21.5,37.0,18.5,6.0,3.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,6.3,0.6
170.0,Geremy Davis,0.005,8.0,3.0,38.0,12.7,36.0,12.0,2.0,0.7,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,6.8,0.9
171.0,Steven Mitchell Jr.,0.012,4.0,2.0,37.0,18.5,23.0,11.5,14.0,7.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,5.7,1.4
172.0,Ishmael Hyman,0.006999999999999999,2.0,2.0,34.0,17.0,33.0,16.5,1.0,0.5,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,5.4,2.7
173.0,Jordan Matthews,0.02,3.0,4.0,33.0,8.3,26.0,6.5,7.0,1.8,2.0,0.5,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,7.3,2.4
174.0,Devin Funchess,0.01,1.0,3.0,32.0,10.7,26.0,8.7,6.0,2.0,5.0,1.7,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,6.2,6.2
175.0,C.J. Board,0.006999999999999999,4.0,2.0,31.0,15.5,25.0,12.5,6.0,3.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,5.1,1.3
176.0,Johnny Holton,0.031,16.0,3.0,21.0,7.0,11.0,3.7,10.0,3.3,3.0,1.0,0.0,15.0,0.0,0.0,1.0,9.0,0.0,0.0,6.0,0.4
177.0,Travis Benjamin,0.027999999999999997,5.0,6.0,30.0,5.0,11.0,1.8,19.0,3.2,1.0,0.2,1.0,16.0,2.0,0.0,0.0,0.0,0.0,0.0,9.0,1.8
178.0,Cody Core,0.009000000000000001,16.0,3.0,28.0,9.3,25.0,8.3,3.0,1.0,3.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,5.8,0.4
179.0,Ryan Switzer,0.019,9.0,8.0,27.0,3.4,10.0,1.3,17.0,2.1,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,10.7,1.2
180.0,Andre Roberts,0.012,13.0,3.0,20.0,6.7,15.0,5.0,5.0,1.7,2.0,0.7,0.0,7.0,0.0,0.0,1.0,7.0,0.0,0.0,5.7,0.4
181.0,Russell Shepard,0.013999999999999999,3.0,3.0,25.0,8.3,12.0,4.0,13.0,4.3,3.0,1.0,0.0,8.0,3.0,0.0,0.0,0.0,0.0,0.0,5.5,1.8
182.0,Michael Crabtree,0.009000000000000001,3.0,4.0,22.0,5.5,17.0,4.3,5.0,1.3,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,6.2,2.1
183.0,Chris Moore,0.012,14.0,3.0,21.0,7.0,11.0,3.7,10.0,3.3,1.0,0.3,0.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,5.1,0.4
184.0,Marqise Lee,0.006999999999999999,6.0,3.0,18.0,6.0,13.0,4.3,5.0,1.7,3.0,1.0,0.0,4.0,0.0,0.0,1.0,1.0,0.0,0.0,4.9,0.8
185.0,Donte Moncrief,0.031,8.0,4.0,18.0,4.5,15.0,3.8,3.0,0.8,0.0,0.0,0.0,15.0,2.0,0.0,0.0,0.0,0.0,0.0,5.8,0.7
186.0,Stanley Morgan Jr.,0.017,11.0,3.0,18.0,6.0,8.0,2.7,10.0,3.3,7.0,2.3,0.0,10.0,2.0,0.0,0.0,0.0,0.0,0.0,4.8,0.4
187.0,Darius Jennings,0.012,8.0,2.0,17.0,8.5,3.0,1.5,14.0,7.0,5.0,2.5,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,3.7,0.5
188.0,Robert Davis,0.011000000000000001,6.0,2.0,17.0,8.5,15.0,7.5,2.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7,0.6
189.0,Diontae Spencer,0.016,16.0,6.0,31.0,5.2,-2.0,-0.3,33.0,5.5,9.0,1.5,0.0,8.0,0.0,0.0,3.0,6.0,0.0,1.0,7.7,0.5
190.0,Bobo Wilson,0.018000000000000002,6.0,3.0,35.0,11.7,32.0,10.7,3.0,1.0,1.0,0.3,0.0,11.0,0.0,0.0,0.0,0.0,0.0,1.0,4.5,0.8
191.0,Ryan Grant,0.018000000000000002,2.0,4.0,14.0,3.5,9.0,2.3,5.0,1.3,1.0,0.3,0.0,9.0,2.0,0.0,0.0,0.0,0.0,0.0,5.4,2.7
192.0,Gunner Olszewski,0.008,8.0,2.0,34.0,17.0,18.0,9.0,16.0,8.0,1.0,0.5,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,3.4,0.4
193.0,Mike Thomas,0.008,16.0,2.0,14.0,7.0,4.0,2.0,10.0,5.0,7.0,3.5,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4,0.2
194.0,Austin Carr,0.006999999999999999,7.0,1.0,9.0,9.0,5.0,5.0,4.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9,0.3
